Date,AAPL,AXP,BA,CAT,CSCO,CVS,DIS,DOW,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM
9/7/2009,24.33,32.84,49.15,46.11,21.84,37.2,25.9,#N/A N/A,162.97,27.03,117.46,19.64,60.32,42.34,24.975,56.14,71.35,30.7,24.62,13.5575,16.39,52.86,50.12,28.88,60.52,17.59,28.5923,#N/A N/A,51.68,69.18
9/8/2009,24.7043,33.49,49.5,46.97,21.92,36.7,26.28,#N/A N/A,167.22,27.48,117.16,19.8,60.57,42.54,25.205,56.22,71.69,30.97,24.82,13.81,16.21,54.2,48.97,27.84,60.38,17.7375,28.9194,#N/A N/A,51.4,70.65
9/9/2009,24.4486,34.09,50.53,48.41,22.23,36.64,26.95,#N/A N/A,170.27,27.38,116.76,19.93,60.92,42.86,25.315,55.09,73.18,31.55,24.78,13.8375,16.17,53.76,49.14,28.4,61.24,17.62,28.8633,#N/A N/A,51.11,70.5
9/10/2009,24.6571,34.4,50.49,48.69,23.01,36.67,28.36,#N/A N/A,174.87,27.53,117.67,19.76,60.66,43.02,25.29,54.85,74.39,31.96,25,13.855,16.34,56.04,48.52,29.11,61.95,18.0775,29.2931,#N/A N/A,51.03,70.65
9/11/2009,24.5943,34.17,51.35,48.53,23.09,36.53,28.42,#N/A N/A,174.7,27.34,118.05,19.51,60.42,42.5,25.755,54.39,74,32.54,24.86,13.7475,16.25,55.64,48.41,29.07,61.99,18.0725,29.209,#N/A N/A,50.72,69.98
9/14/2009,24.8171,33.92,50.97,48.77,22.79,36.53,28.08,#N/A N/A,177.71,27.51,118.88,19.36,60.34,43.75,26.08,54.23,74.56,32.89,25,13.7275,16.36,55.3,48.99,28.76,61.56,18.2175,29.0315,#N/A N/A,50.38,70
9/15/2009,25.0229,34.65,52.07,51.7,22.98,36.44,28.29,#N/A N/A,176.66,27.41,119.35,19.55,60.15,43.19,26.225,54.98,74.68,32.7,25.21,13.6725,16.21,55.03,49.01,27.7,61.29,18.3,28.9661,#N/A N/A,49.93,69.49
9/16/2009,25.9814,35.84,52.36,52.62,23.36,36.96,28.37,#N/A N/A,179.87,28.06,121.82,19.65,60.19,44.65,26.335,56.47,75.38,32.17,25.18,14.295,16.42,55.31,48.85,29.29,61.95,18.5225,28.4148,#N/A N/A,50.04,70.34
9/17/2009,26.3643,35,52.88,53.89,23.39,36.39,28.46,#N/A N/A,181.46,27.92,121.88,19.41,60.77,44.96,26.71,56.46,74.89,32.01,25.3,14.5225,16.32,55.53,47.7,29.34,62.52,18.455,27.5739,#N/A N/A,49.96,69.84
9/18/2009,26.4314,34.77,53.02,53.42,23.4,35.98,28.44,#N/A N/A,183.18,28.23,122.11,19.55,60.78,44.95,26.88,57,74.62,31.88,25.26,14.6475,16.51,57.32,47.37,28.58,62.82,18.4475,27.6486,#N/A N/A,50.11,69.99
9/21/2009,26.2886,33.76,52.86,52.46,23.66,36.18,28,#N/A N/A,182.39,28.14,121.57,19.54,60.67,44.55,26.5,56.14,74.54,31.82,25.3,14.6375,16.64,57.1,47.79,28.59,62.67,18.3475,27.5552,#N/A N/A,50.91,69.57
9/22/2009,26.3543,33.97,53.14,54.34,23.41,36.09,28.38,#N/A N/A,185.52,27.62,121.61,19.53,61.08,46.47,26.425,55.81,74.97,31.33,25.77,14.6425,16.8,57.24,47.59,27.58,63.23,18.6025,27.5739,#N/A N/A,50.99,69.83
9/23/2009,26.5,33.6,52.37,53.14,22.8,36.09,28.08,#N/A N/A,183.64,27.35,120.82,19.87,60.77,45.06,26.29,55.54,74.42,31.33,25.72,14.575,16.43,57.25,47.29,26.68,62.74,18.48,27.9196,#N/A N/A,50.4,69
9/24/2009,26.26,33.85,51.79,51.85,22.65,35.2,27.97,#N/A N/A,183.06,27.04,120.94,19.54,60.72,44.37,26.17,56.12,74.1,31.01,25.94,14.5425,16.44,57.84,47.52,26.03,62.34,18.3825,28.1719,#N/A N/A,50.7,68.93
9/25/2009,26.0529,33.07,51.52,51.2,22.62,35.2,27.62,#N/A N/A,179.5,26.85,121.08,19.37,60.62,43.65,26.485,56.95,73.8,31.25,25.55,14.66,16.4,58.01,47.75,25.34,61.54,17.665,27.9756,#N/A N/A,49.47,68.7
9/28/2009,26.5929,34.41,53.07,52.18,23.61,34.88,28.23,#N/A N/A,182.5,27.26,119.33,19.74,61.27,44.81,26.565,57.17,75.01,32.03,25.83,14.75,16.57,58.16,49.16,25.8,61.64,17.785,28.3587,#N/A N/A,49.5,69.59
9/29/2009,26.4829,33.99,54.62,51.6,23.3,36.07,27.94,#N/A N/A,183.58,26.83,118.81,19.48,60.93,44.88,26.655,57.17,73.94,31.85,25.75,15.0225,16.77,57.91,48.96,25.68,61.31,17.3925,28.1812,#N/A N/A,49.23,69.07
9/30/2009,26.4814,33.9,54.15,51.33,23.54,35.74,27.46,#N/A N/A,184.35,26.64,119.61,19.57,60.89,43.82,26.85,57.07,73.8,31.63,25.89,16.175,16.55,57.92,49.23,25.04,60.93,17.2775,28.284,#N/A N/A,49.09,68.61
10/1/2009,25.8229,32.46,52.11,49.45,23.07,35.87,27.36,#N/A N/A,178.99,26.32,117.9,18.9,59.81,41.37,26.56,56.74,72.55,31.18,24.88,15.625,16.31,56.62,48.77,24.79,59.99,17.28,28.0411,#N/A N/A,49,67.27
10/2/2009,26.4114,32.49,51.4,48.83,22.67,35.32,27.21,#N/A N/A,179.61,26.03,119.02,18.97,59.73,41.86,26.935,56.71,71.93,31.65,24.96,15.505,16.15,56.75,49.04,24.28,59.63,16.9475,27.9289,#N/A N/A,49.08,66.58
10/5/2009,26.57,33.22,52.28,50.75,22.94,34.78,27.67,#N/A N/A,186.47,26.15,119.75,19.1,59.82,43.8,26.9,56.61,73.02,31.77,24.64,15.695,16.4,56.68,48.99,24.04,60.43,17.04,27.9943,#N/A N/A,49.06,67.58
10/6/2009,27.1443,33.52,52.29,51.7,23.35,34.65,28.18,#N/A N/A,186.98,26.29,121.35,19.63,60.29,44.91,27.16,57.44,73.93,32.51,25.11,15.7725,16.78,57.03,49.53,24.38,61.49,17.065,28.1906,#N/A N/A,49.48,68.66
10/7/2009,27.1786,33.99,51.79,51.9,23.61,35.63,28.17,#N/A N/A,190.48,26.14,122.78,19.75,60.71,45.7,27.405,57.14,73.14,32.19,25.09,15.855,16.69,56.95,48.93,25.05,61.07,17.715,27.4524,#N/A N/A,49.49,68.67
10/8/2009,27.0386,34.98,52.3,53.09,23.67,36.19,28.67,#N/A N/A,188.17,26.89,122.29,19.88,60.94,45.3,27.295,56.87,74.53,32.43,25.67,16.005,16.7,57.65,48.35,24.16,61.78,17.9325,27.2468,#N/A N/A,49.74,69.05
10/9/2009,27.21,34.94,52.69,53.64,24.03,36.48,28.64,#N/A N/A,189.3,26.96,125.93,20.17,61.74,45.85,27.325,56.7,74.73,32.56,25.59,15.8975,16.92,57.56,48.81,24.67,62.17,18.235,27.2468,#N/A N/A,49.97,69.27
10/12/2009,27.2586,35.08,51.66,53.05,23.82,36.4,28.64,#N/A N/A,190.15,27.04,127.04,20.4,62.53,46.08,27.395,56.68,74.88,32.86,25.72,15.8125,17.1,57.5,48.83,25.23,61.47,18.425,27.0973,#N/A N/A,49.61,70.13
10/13/2009,27.1457,34.84,51.9,52.74,23.85,36.72,28.41,#N/A N/A,187.23,27.53,127.02,20.49,61.01,45.66,27.4,57.05,74.65,32.42,25.81,15.92,16.78,57.26,48.02,24.29,61.97,18.6675,27.116,#N/A N/A,50.34,70.26
10/14/2009,27.3271,35.09,52.51,54.51,24.38,37.41,28.91,#N/A N/A,192.28,27.38,128.35,20.83,60.55,47.16,27.42,57.5,76.57,32.9,25.96,16.225,17.37,57.31,48.66,24.87,63.76,18.7,27.0413,#N/A N/A,50.19,71.84
10/15/2009,27.2229,35.54,51.76,54.77,24.37,38.01,29.23,#N/A N/A,188.63,27.3,127.98,20.67,60.94,47.16,27.46,58.2,76.77,33.3,26.71,16.24,17.66,57.24,48.55,24.55,64.4,18.77,27.2001,#N/A N/A,50.95,72.94
10/16/2009,26.8643,34.95,53.19,54.57,24.02,37.7,29.4,#N/A N/A,184.37,27.26,121.64,20.18,60.46,46.06,27.505,58.78,76.02,33.21,26.5,16.275,17.77,57.44,48.67,24.45,64.89,18.5725,27.0039,#N/A N/A,51.22,73.12
10/19/2009,27.1229,35.74,53.45,57.85,24.25,37.96,29.87,#N/A N/A,185.5,27.63,123.06,20.41,61.16,45.98,27.395,59.28,76.32,33.73,26.36,16.5225,17.98,57.79,48.8,24.92,65.44,18.7375,27.0599,#N/A N/A,51.89,73.62
10/20/2009,28.3943,35.42,51.89,59.61,24.11,37.81,29.35,#N/A N/A,184.96,26.97,122.82,20.18,60.59,46.03,27.035,58.92,75.95,33.72,26.37,16.2725,17.93,58.13,48.46,25.96,65.4,18.7625,26.9104,#N/A N/A,51.7,73.02
10/21/2009,29.2743,35.1,50.63,58.4,23.96,37.24,29.23,#N/A N/A,179.26,26.32,120.87,19.86,60.31,44.65,27.035,58.33,76.33,32.68,26.61,16.1875,17.41,57.49,48.02,25.12,65.4,18.7975,27.1254,#N/A N/A,50.63,73.31
10/22/2009,29.3143,36.44,51.07,58.74,24.18,37.74,29.44,#N/A N/A,183.69,26.72,122.69,20.12,60.94,45.71,27.075,59.5,78.79,32.87,26.59,16.2975,17.56,58.13,51.7,25.71,65.9,18.9225,27.116,#N/A N/A,50.48,74.44
10/23/2009,29.1343,34.58,49.89,57.6,24.17,37.16,28.89,#N/A N/A,180.36,26.27,120.36,19.78,60.54,45.23,26.62,59.43,77.82,32.43,28.02,16.0425,17.25,57.64,51.3,25.85,65.81,18.53,26.9572,#N/A N/A,50.44,73.57
10/26/2009,28.9257,34.88,48.29,57.07,23.7,36.5,28.65,#N/A N/A,179.37,26.1,120.11,19.83,60.09,43.82,26.615,59.2,76.82,32.02,28.68,15.9375,17.12,56.9,51.24,25.31,64.83,18.195,26.7609,#N/A N/A,49.84,73.23
10/27/2009,28.1957,35.95,47.75,56.69,23.54,36.03,28.17,#N/A N/A,178.61,26,120.65,19.74,60.02,43.9,26.73,59.02,76,32.43,28.61,16.0225,17.26,57.18,51.07,26.5,64.09,18.475,27.2842,#N/A N/A,49.87,74.91
10/28/2009,27.4857,34.67,47.22,54.43,23.02,35.61,27.24,#N/A N/A,172.16,25.21,121.5,19.03,59.57,42.68,26.755,58.64,74.46,32.05,28.02,15.6425,17.21,57.23,50.5,25.88,62.61,19.1425,27.985,#N/A N/A,49.9,73.84
10/29/2009,28.05,36.44,48.81,57.25,23.52,36.41,28.14,#N/A N/A,178.58,25.91,122.87,19.22,59.86,44.35,27.045,59.14,75.48,31.31,28.22,15.9275,17.55,59.54,51.91,26.47,63.58,19.32,28.0691,#N/A N/A,50.4,73.96
10/30/2009,26.9286,34.84,47.8,55.06,22.85,35.3,27.37,#N/A N/A,170.17,25.09,120.61,19.11,59.05,41.77,26.655,58.61,73.57,30.93,27.73,15.545,17.03,58,49.79,25.95,61.45,18.94,27.6486,#N/A N/A,49.68,71.67
11/2/2009,27.0443,35.68,48.27,55.49,23,35.75,27.41,#N/A N/A,170.68,25.06,120.56,19.01,59.49,42.58,26.86,59.16,74.28,31.26,27.88,15.625,16.95,58.95,50.2,26.42,62.66,19.3225,27.4804,#N/A N/A,50.28,72.15
11/3/2009,26.9643,36.04,48.1,56.46,22.95,35.43,27.62,#N/A N/A,171.61,25,121.16,18.5,58.93,42.7,26.56,59.24,74.06,30.67,27.56,15.665,16.89,58.58,50.08,26.91,63.2,19.4125,27.1627,#N/A N/A,49.9,71.74
11/4/2009,27.2786,35.96,48.07,56.22,23.3,36.15,28.03,#N/A N/A,169.5,24.96,121.29,18.59,59.52,42.21,26.745,60.29,74.07,32.64,28.06,15.6825,16.93,59.03,50.16,27.87,63.58,19.5775,27.1908,#N/A N/A,50.38,71.3
11/5/2009,27.74,37.74,49.77,57.99,23.93,28.87,29,#N/A N/A,173.4,25.63,123.1,18.89,59.98,43.87,27.2,61.48,75.46,32.71,28.47,16.19,17.02,60.47,50.64,28.21,65.45,19.8975,27.387,#N/A N/A,51.28,72.5
11/6/2009,27.7629,37.21,49.68,57.6,23.82,29.79,28.56,#N/A N/A,171.78,26.08,123.49,18.93,60.3,43.48,27.245,61.72,75.41,32.59,28.52,16.14,16.96,61.04,51.9,28.67,65.07,19.9175,27.6206,#N/A N/A,51.25,72.58
11/9/2009,28.78,39.05,51.35,60,23.99,30.9,29,#N/A N/A,176.57,26.81,126,19.46,60.75,44.35,27.74,62.64,77.2,33.43,28.99,16.33,17.43,61.85,53.6,29.13,66.73,20.29,28.1906,#N/A N/A,52,72.85
11/10/2009,28.9971,39.68,50.32,59.96,23.65,29.86,29.12,#N/A N/A,176.51,26.82,126.91,19.5,61.23,44.17,27.905,62.28,77.99,33.61,29.01,16.1175,17.56,61.86,53.93,28.97,66.73,20.275,28.3214,#N/A N/A,52.31,72.61
11/11/2009,29.0357,40.05,50.68,60.06,23.92,30,29.29,#N/A N/A,179.85,27.31,127.19,19.84,60.87,44.32,28.065,62.83,77.96,33.22,29.12,16.2325,17.62,62.23,54.31,29.37,66.97,20.205,28.3681,#N/A N/A,52.97,72.91
11/12/2009,28.8557,39.5,50.28,58.57,23.44,29.67,29.05,#N/A N/A,178.48,27.24,126.26,19.68,61.15,43.3,27.97,62.17,77.21,32.98,29.36,16.0225,17.62,61.3,53.14,28.76,66.7,19.98,28.1812,#N/A N/A,53.24,71.9
11/13/2009,29.2071,40.35,50.68,58.78,23.71,30.25,30.44,#N/A N/A,176.76,27.34,127.03,19.82,61.43,42.9,28.23,63.58,77.32,33.1,29.63,16.105,17.59,61.61,53.28,29.08,67.99,20,28.1532,#N/A N/A,53.2,72.47
11/16/2009,29.5186,41.44,52.48,60.4,23.87,30.19,30.7,#N/A N/A,177.25,27.65,128.21,20.25,62.19,43.04,28.37,64.53,78.02,33.81,29.54,16.525,17.94,62.27,52.94,29.15,69.34,19.8875,28.3401,#N/A N/A,53.16,74.43
11/17/2009,29.5714,41.36,52.53,59.88,24.09,30.44,30.87,#N/A N/A,176.6,26.99,128.63,20.32,62.17,43.16,28.435,63.57,78.78,34.29,30,16.24,17.94,62.31,53.15,28.97,69.93,20.1375,28.6391,#N/A N/A,53.66,75.03
11/18/2009,29.4229,41.57,52.02,59.41,24,30.69,30.67,#N/A N/A,176.9,27.29,128.15,20.12,62.32,43.38,28.29,63.98,77.8,35.14,30.11,16.105,18.19,62.41,53.15,28.87,68.81,20.0975,28.6484,#N/A N/A,54.15,75.27
11/19/2009,28.6443,41.14,51.43,58.61,23.68,31.08,30.21,#N/A N/A,172.83,27.11,127.54,19.27,62.43,42.55,28.44,63.41,77.25,35.33,29.78,15.89,18.11,62.15,52.68,28.63,68.01,20.045,28.5176,#N/A N/A,54.54,74.65
11/20/2009,28.56,40.93,51.7,57.95,23.46,31.64,30.01,#N/A N/A,170.01,27.18,126.96,19.24,62.31,42.46,28.74,63.97,76.64,36.46,29.62,15.98,18.36,61.8,52.38,28.56,67.97,20,28.4335,#N/A N/A,54.28,74.38
11/23/2009,29.4114,41.63,52.63,58.14,23.9,31.89,30.48,#N/A N/A,172,27.51,128.2,19.4,62.69,43.28,29.12,63.99,77.73,36.42,29.94,16.1225,18.53,62.73,52.97,29.08,68.73,20.11,29.2745,#N/A N/A,54.68,75.7
11/24/2009,29.2057,41.44,51.97,58,23.74,31.6,30.23,#N/A N/A,171.13,27.56,127.93,19.39,63.18,42.48,29.095,64.22,77.61,36.22,29.91,16.13,18.31,62.8,53.09,29.56,68.27,20.155,29.779,#N/A N/A,54.85,75.97
11/25/2009,29.17,41.72,52.93,59.04,23.74,31.53,30.61,#N/A N/A,168.92,27.85,127.28,19.34,63.3,42.16,29.055,64.45,77.91,36.57,29.79,16.425,18.59,62.87,52.76,29.54,68.31,20.4475,29.9285,#N/A N/A,54.96,76.47
11/26/2009,29.17,41.72,52.93,59.04,23.74,31.53,30.61,#N/A N/A,168.92,27.85,127.28,19.34,63.3,42.16,29.055,64.45,77.91,36.57,29.79,16.425,18.59,62.87,52.76,29.54,68.31,20.4475,29.9285,#N/A N/A,54.96,76.47
11/27/2009,28.6557,40.84,52.45,57.45,23.38,31.2,30.35,#N/A N/A,164.16,27.61,125.7,19.11,62.89,41.33,28.59,63.6,76.75,36.29,29.22,16.2625,18.25,62.48,51.65,29.44,67.2,20.0825,29.5548,#N/A N/A,54.63,74.87
11/30/2009,28.5586,41.83,52.41,58.39,23.4,31.01,30.22,#N/A N/A,169.66,27.36,126.35,19.2,62.84,42.49,28.6,63.25,77.44,36.21,29.41,16.2225,18.17,62.35,52.39,28.67,67.24,20.25,29.3959,#N/A N/A,54.55,75.07
12/1/2009,28.1514,41.3,53.72,59.68,23.91,31.18,30.73,#N/A N/A,167.63,28,127.94,19.65,63.51,42.22,29.04,63.54,78.63,36.88,30.01,16.35,18.85,62.91,52.6,28.7,68,20.7425,30.2182,#N/A N/A,54.75,76.04
12/2/2009,28.0329,41.04,53.78,58.94,23.87,31.11,30.79,#N/A N/A,166.66,28.33,127.21,19.72,63.88,41.93,28.98,62.5,78.41,36.8,29.78,16.3375,18.74,63.19,52.65,28.29,68.15,20.555,30.5078,#N/A N/A,54.57,75.79
12/3/2009,28.0686,38.87,53.77,58.2,23.83,30.8,30.33,#N/A N/A,164.3,27.93,127.55,19.87,64.16,41.4,28.635,61.97,77.15,36.77,29.83,16.1675,18.64,62.56,51.44,27.33,67.26,20.0075,30.5452,#N/A N/A,54.44,74.99
12/4/2009,27.6171,39.3,54.68,58.3,24.16,30.76,30.84,#N/A N/A,167.24,28.08,127.25,20.46,64.36,41.74,28.745,61.59,78.24,36.7,29.98,16.075,18.49,62.6,51.04,27.46,68.32,20.0675,30.5546,#N/A N/A,54.24,74.25
12/7/2009,27.0043,39.41,55.82,57.56,24.21,30.85,31,#N/A N/A,163.85,28.22,127.04,20.37,64.37,41.25,28.935,61.93,77.91,36.7,29.79,16.135,18.06,62.47,50.57,28.3,68.86,19.9825,31.0685,#N/A N/A,54.93,73.77
12/8/2009,27.1243,39.13,55.66,56.38,23.81,30.56,30.68,#N/A N/A,161.84,27.67,126.8,19.99,64.25,41.21,28.84,60.61,77.11,36.35,29.57,15.8825,17.76,61.87,49.92,28.46,68.23,19.9975,31.1993,#N/A N/A,54.41,72.95
12/9/2009,28.2186,39.88,55.47,56.18,23.86,31.03,30.7,#N/A N/A,166.44,27.55,128.39,20.01,64.38,41.19,28.915,60.6,79.74,37.15,29.71,15.4875,18.24,62.24,50.1,28.5,67.41,20.4375,31.1152,#N/A N/A,54.07,72.79
12/10/2009,28.0614,40.23,55.01,56.94,23.94,31.5,31.3,#N/A N/A,166.73,27.99,129.34,20.15,64.77,41.27,29.29,61.05,80.68,37.54,29.87,15.675,18.32,62.24,50.76,30.31,67.93,20.58,31.4516,#N/A N/A,54.69,72.4
12/11/2009,27.81,40.73,55.6,57.51,23.77,32.22,31.7,#N/A N/A,166,28.49,129.68,19.9,64.85,40.96,29.555,61.66,81.75,37.07,29.85,15.965,18.3,62.34,50.7,30.48,69.4,20.335,31.517,#N/A N/A,54.65,72.83
12/14/2009,28.14,41.28,56.05,58.3,23.84,32.36,31.83,#N/A N/A,166.1,28.87,129.93,19.98,64.96,41.77,29.52,62.14,81.91,37.77,30.11,16.04,18.4,63.01,51.02,30.95,69.91,21.1925,31.3488,#N/A N/A,54.07,69.69
12/15/2009,27.75,40.96,55.67,58.2,23.49,31.76,32.18,#N/A N/A,162.74,29.02,128.49,19.79,64.74,40.86,29.53,62,82.7,38,30.01,16.0875,18.29,62.12,50.41,31.32,70.25,21.535,30.8442,#N/A N/A,53.98,69.17
12/16/2009,27.8614,41.27,55.13,58.23,23.45,30.93,32.43,#N/A N/A,164.99,28.96,128.71,19.38,64.8,41.36,29.21,62.42,81.72,37.75,30.1,16.0125,18.41,62.16,49.7,32.2,70.25,21.7575,30.5639,#N/A N/A,53.32,68.43
12/17/2009,27.4086,40.45,54.47,57.53,23.18,31.2,31.93,#N/A N/A,160.93,28.8,127.4,19.07,64.47,40.27,28.49,61.92,80.47,37.28,29.6,15.8125,18.22,61.59,48.38,31.82,69.58,21.7575,30.6573,#N/A N/A,52.76,68.22
12/18/2009,27.9286,40.51,53.44,57.19,23.33,31.18,31.95,#N/A N/A,163.19,28.65,127.91,19.6,64.37,40.95,28.46,62.17,80.97,37.4,30.24,16.105,18.3,61.55,48.14,31.54,69.46,22.2425,30.648,#N/A N/A,52.85,68.21
12/21/2009,28.3186,41.02,54.3,57.6,23.64,32.3,32.4,#N/A N/A,165.45,28.96,128.65,20.09,64.33,41.9,28.59,62.66,81.43,37.69,30.52,16.22,18.61,61.3,48.67,32.17,69.36,21.8775,30.8536,#N/A N/A,53.4,68.51
12/22/2009,28.6229,41.42,55.1,57.89,23.75,32.31,32.31,#N/A N/A,164.6,29.29,129.93,20.04,64.53,41.94,28.635,62.97,81.96,37.75,30.81,16.275,18.61,61.3,48.94,32.32,69.35,21.575,31.0218,#N/A N/A,53.34,68.57
